    Jan 2019	  40.0000    	  42.5000    	  45.0000    	  47.5000    	  50.0000    	  52.5000    	  55.0000    	  57.5000    	  60.0000    
  70.0000    	  102323.    	  102241.    	  102326.    	  102560.    	  102747.    	  102686.    	  102377.    	  101994.    	  101691.    
  72.5000    	  102576.    	  102475.    	  102493.    	  102660.    	  102819.    	  102771.    	  102470.    	  102072.    	  101738.    
  75.0000    	  102804.    	  102721.    	  102683.    	  102760.    	  102866.    	  102822.    	  102548.    	  102152.    	  101798.    
  77.5000    	  102947.    	  102924.    	  102872.    	  102873.    	  102914.    	  102862.    	  102611.    	  102227.    	  101864.    
  80.0000    	  102984.    	  103058.    	  103047.    	  103012.    	  102996.    	  102918.    	  102673.    	  102296.    	  101930.    
  82.5000    	  102952.    	  103128.    	  103205.    	  103193.    	  103145.    	  103022.    	  102748.    	  102360.    	  101992.    
  85.0000    	  102925.    	  103172.    	  103351.    	  103406.    	  103358.    	  103180.    	  102841.    	  102417.    	  102048.    
  87.5000    	  102962.    	  103222.    	  103483.    	  103631.    	  103605.    	  103369.    	  102944.    	  102469.    	  102096.    
  90.0000    	  103067.    	  103285.    	  103591.    	  103824.    	  103832.    	  103544.    	  103037.    	  102513.    	  102139.    
  92.5000    	  103180.    	  103347.    	  103665.    	  103949.    	  103979.    	  103659.    	  103100.    	  102550.    	  102180.    
  95.0000    	  103237.    	  103390.    	  103703.    	  103990.    	  104016.    	  103682.    	  103120.    	  102580.    	  102224.    
  97.5000    	  103222.    	  103420.    	  103714.    	  103950.    	  103940.    	  103615.    	  103100.    	  102609.    	  102269.    
 100.0000    	  103194.    	  103461.    	  103717.    	  103855.    	  103783.    	  103487.    	  103058.    	  102639.    	  102318.    
  102.500    	  103218.    	  103523.    	  103713.    	  103733.    	  103598.    	  103342.    	  103016.    	  102675.    	  102360.    
  105.000    	  103296.    	  103585.    	  103690.    	  103604.    	  103421.    	  103214.    	  102987.    	  102710.    	  102388.    
  107.500    	  103365.    	  103596.    	  103627.    	  103477.    	  103278.    	  103121.    	  102970.    	  102733.    	  102396.    
  110.000    	  103357.    	  103527.    	  103515.    	  103348.    	  103164.    	  103052.    	  102950.    	  102735.    	  102380.    
  112.500    	  103259.    	  103381.    	  103361.    	  103212.    	  103056.    	  102977.    	  102908.    	  102708.    	  102351.    
  115.000    	  103118.    	  103203.    	  103186.    	  103059.    	  102927.    	  102872.    	  102833.    	  102658.    	  102320.    
  117.500    	  102988.    	  103034.    	  103008.    	  102887.    	  102762.    	  102724.    	  102724.    	  102597.    	  102303.    
  120.000    	  102882.    	  102889.    	  102841.    	  102701.    	  102566.    	  102549.    	  102603.    	  102546.    	  102312.    
